rating1,type,sentence1,modal2,reverse_sent_order,percent_window,rating2,workerid,rating_other,image,condition,sentence2,Answer.condition,Answer.time_in_minutes,modal1
0.33999999999999997,window_angry,You'll probably get a window seat,might,1,25,0.43,4,0.23,./stim/images/prob_25_3.png,,You might get a window seat,undefined,16.790966666666666,probably
0,window_angry,You'll probably get a window seat,might,1,0,0,4,1,./stim/images/prob_0_4.png,,You might get a window seat,undefined,16.790966666666666,probably
1,window_angry,You'll probably get a window seat,might,1,100,0,4,0,./stim/images/prob_100_2.png,,You might get a window seat,undefined,16.790966666666666,probably
0.96,aisleangry,You'll probably get an aisle seat,might,1,90,0,4,0.040000000000000036,./stim/images/prob_90_5.png,,You might get an aisle seat,undefined,16.790966666666666,probably
0,aisleangry,You'll probably get an aisle seat,might,1,90,0.12,4,0.8800000000000001,./stim/images/prob_90_2.png,,You might get an aisle seat,undefined,16.790966666666666,probably
0.5,window_angry,You'll probably get a window seat,might,1,75,0.32,4,0.17999999999999994,./stim/images/prob_75_3.png,,You might get a window seat,undefined,16.790966666666666,probably
0.83,window_angry,You'll probably get a window seat,might,1,90,0.17000000000000015,4,0,./stim/images/prob_90_1.png,,You might get a window seat,undefined,16.790966666666666,probably
0.39,aisleangry,You'll probably get an aisle seat,might,1,50,0.61,4,0,./stim/images/prob_50_2.png,,You might get an aisle seat,undefined,16.790966666666666,probably
0.61,window_angry,You'll probably get a window seat,might,1,60,0.3899999999999999,4,0,./stim/images/prob_60_4.png,,You might get a window seat,undefined,16.790966666666666,probably
0.43,aisleangry,You'll probably get an aisle seat,might,1,60,0.57,4,0,./stim/images/prob_60_4.png,,You might get an aisle seat,undefined,16.790966666666666,probably
0.97,window_angry,You'll probably get a window seat,might,1,90,0,4,0.030000000000000027,./stim/images/prob_90_1.png,,You might get a window seat,undefined,16.790966666666666,probably
0.92,aisleangry,You'll probably get an aisle seat,might,1,0,0,4,0.08000000000000007,./stim/images/prob_0_3.png,,You might get an aisle seat,undefined,16.790966666666666,probably
0,window_angry,You'll probably get a window seat,might,1,40,0.77,4,0.22999999999999998,./stim/images/prob_40_4.png,,You might get a window seat,undefined,16.790966666666666,probably
0,aisleangry,You'll probably get an aisle seat,might,1,50,0.55,4,0.44999999999999984,./stim/images/prob_50_2.png,,You might get an aisle seat,undefined,16.790966666666666,probably
0.23,aisleangry,You'll probably get an aisle seat,might,1,40,0.63,4,0.14000000000000012,./stim/images/prob_40_5.png,,You might get an aisle seat,undefined,16.790966666666666,probably
0.69,aisleangry,You'll probably get an aisle seat,might,1,25,0.31000000000000016,4,0,./stim/images/prob_25_3.png,,You might get an aisle seat,undefined,16.790966666666666,probably
0.52,window_angry,You'll probably get a window seat,might,1,50,0.33,4,0.1499999999999999,./stim/images/prob_50_4.png,,You might get a window seat,undefined,16.790966666666666,probably
0,aisleangry,You'll probably get an aisle seat,might,1,100,0,4,1,./stim/images/prob_100_4.png,,You might get an aisle seat,undefined,16.790966666666666,probably
0.11,aisleangry,You'll probably get an aisle seat,might,1,60,0.51,4,0.3799999999999999,./stim/images/prob_60_3.png,,You might get an aisle seat,undefined,16.790966666666666,probably
0.18,test,,,,,0.71,5,,,angry,,undefined,10.062883333333334,
0.42,window_angry,You'll probably get a window seat,might,1,10,0.47,5,0.11,./stim/images/prob_10_4.png,,You might get a window seat,undefined,10.062883333333334,probably
0.42999999999999994,window_angry,You'll probably get a window seat,might,1,50,0.37,5,0.2,./stim/images/prob_50_2.png,,You might get a window seat,undefined,10.062883333333334,probably
0.19000000000000017,aisleangry,You'll probably get an aisle seat,might,1,25,0.1,5,0.71,./stim/images/prob_25_2.png,,You might get an aisle seat,undefined,10.062883333333334,probably
0.52,window_angry,You'll probably get a window seat,might,1,25,0.42,5,0.05999999999999994,./stim/images/prob_25_4.png,,You might get a window seat,undefined,10.062883333333334,probably
0.48,aisleangry,You'll probably get an aisle seat,might,1,100,0.37,5,0.15000000000000013,./stim/images/prob_100_3.png,,You might get an aisle seat,undefined,10.062883333333334,probably
0.41,window_angry,You'll probably get a window seat,might,1,25,0.4,5,0.19,./stim/images/prob_25_4.png,,You might get a window seat,undefined,10.062883333333334,probably
0.3699999999999999,window_angry,You'll probably get a window seat,might,1,10,0.63,5,0,./stim/images/prob_10_2.png,,You might get a window seat,undefined,10.062883333333334,probably
0.49,window_angry,You'll probably get a window seat,might,1,90,0.24,5,0.2699999999999999,./stim/images/prob_90_2.png,,You might get a window seat,undefined,10.062883333333334,probably
0.29,aisleangry,You'll probably get an aisle seat,might,1,10,0.35,5,0.3600000000000002,./stim/images/prob_10_4.png,,You might get an aisle seat,undefined,10.062883333333334,probably
0.23,aisleangry,You'll probably get an aisle seat,might,1,40,0.33,5,0.43999999999999995,./stim/images/prob_40_1.png,,You might get an aisle seat,undefined,10.062883333333334,probably
0.22,aisleangry,You'll probably get an aisle seat,might,1,40,0.25,5,0.53,./stim/images/prob_40_5.png,,You might get an aisle seat,undefined,10.062883333333334,probably
0.49,aisleangry,You'll probably get an aisle seat,might,1,75,0.3,5,0.20999999999999996,./stim/images/prob_75_1.png,,You might get an aisle seat,undefined,10.062883333333334,probably
0.17,aisleangry,You'll probably get an aisle seat,might,1,60,0.15,5,0.6799999999999999,./stim/images/prob_60_3.png,,You might get an aisle seat,undefined,10.062883333333334,probably
0.3,aisleangry,You'll probably get an aisle seat,might,1,60,0.24,5,0.45999999999999996,./stim/images/prob_60_1.png,,You might get an aisle seat,undefined,10.062883333333334,probably
0.43,aisleangry,You'll probably get an aisle seat,might,1,0,0.19,5,0.38,./stim/images/prob_0_4.png,,You might get an aisle seat,undefined,10.062883333333334,probably
0.45,window_angry,You'll probably get a window seat,might,1,50,0.45,5,0.09999999999999987,./stim/images/prob_50_1.png,,You might get a window seat,undefined,10.062883333333334,probably
0.41,aisleangry,You'll probably get an aisle seat,might,1,90,0.21,5,0.38,./stim/images/prob_90_3.png,,You might get an aisle seat,undefined,10.062883333333334,probably
0.3,window_angry,You'll probably get a window seat,might,1,40,0.45,5,0.25,./stim/images/prob_40_1.png,,You might get a window seat,undefined,10.062883333333334,probably
0.44,window_angry,You'll probably get a window seat,might,1,100,0.25,5,0.3,./stim/images/prob_100_3.png,,You might get a window seat,undefined,10.062883333333334,probably
0.24,window_angry,You'll probably get a window seat,might,1,0,0.43,5,0.32,./stim/images/prob_0_1.png,,You might get a window seat,undefined,10.062883333333334,probably
0.32,aisleangry,You'll probably get an aisle seat,might,1,90,0.51,5,0.16999999999999993,./stim/images/prob_90_4.png,,You might get an aisle seat,undefined,10.062883333333334,probably
0.47,window_angry,You'll probably get a window seat,might,1,75,0.39,5,0.1399999999999999,./stim/images/prob_75_5.png,,You might get a window seat,undefined,10.062883333333334,probably
0.54,aisleangry,You'll probably get an aisle seat,might,1,50,0.35,5,0.1100000000000001,./stim/images/prob_50_4.png,,You might get an aisle seat,undefined,10.062883333333334,probably
0.26,aisleangry,You'll probably get an aisle seat,might,1,25,0.14,5,0.6,./stim/images/prob_25_1.png,,You might get an aisle seat,undefined,10.062883333333334,probably
0.23,aisleangry,You'll probably get an aisle seat,might,1,100,0.3,5,0.46999999999999986,./stim/images/prob_100_4.png,,You might get an aisle seat,undefined,10.062883333333334,probably
0.4,window_angry,You'll probably get a window seat,might,1,60,0.27,5,0.32999999999999996,./stim/images/prob_60_1.png,,You might get a window seat,undefined,10.062883333333334,probably
0.5,window_angry,You'll probably get a window seat,might,1,60,0.3,5,0.20000000000000007,./stim/images/prob_60_2.png,,You might get a window seat,undefined,10.062883333333334,probably
0.32,aisleangry,You'll probably get an aisle seat,might,1,75,0.18,5,0.5,./stim/images/prob_75_5.png,,You might get an aisle seat,undefined,10.062883333333334,probably
0.42,window_angry,You'll probably get a window seat,might,1,75,0.47,5,0.1100000000000001,./stim/images/prob_75_5.png,,You might get a window seat,undefined,10.062883333333334,probably
0.43,aisleangry,You'll probably get an aisle seat,might,1,10,0.25,5,0.32000000000000006,./stim/images/prob_10_1.png,,You might get an aisle seat,undefined,10.062883333333334,probably
0.53,window_angry,You'll probably get a window seat,might,1,0,0.37,5,0.09999999999999987,./stim/images/prob_0_2.png,,You might get a window seat,undefined,10.062883333333334,probably
0.56,window_angry,You'll probably get a window seat,might,1,100,0.28,5,0.15999999999999992,./stim/images/prob_100_2.png,,You might get a window seat,undefined,10.062883333333334,probably
0.14,aisleangry,You'll probably get an aisle seat,might,1,50,0.36,5,0.5000000000000001,./stim/images/prob_50_2.png,,You might get an aisle seat,undefined,10.062883333333334,probably
0.44,window_angry,You'll probably get a window seat,might,1,90,0.43,5,0.13000000000000012,./stim/images/prob_90_5.png,,You might get a window seat,undefined,10.062883333333334,probably
0.45,aisleangry,You'll probably get an aisle seat,might,1,0,0.26,5,0.2899999999999999,./stim/images/prob_0_4.png,,You might get an aisle seat,undefined,10.062883333333334,probably
0.56,window_angry,You'll probably get a window seat,might,1,40,0.43,5,0.01000000000000012,./stim/images/prob_40_3.png,,You might get a window seat,undefined,10.062883333333334,probably
0.32999999999999996,test,,,,,0.67,6,,,angry,,undefined,8.7278,
0.2300000000000001,window_angry,You'll probably get a window seat,might,1,25,0.77,6,0,./stim/images/prob_25_1.png,,You might get a window seat,undefined,8.7278,probably
0.74,window_angry,You'll probably get a window seat,might,1,60,0.26,6,0,./stim/images/prob_60_4.png,,You might get a window seat,undefined,8.7278,probably
0,window_angry,You'll probably get a window seat,might,1,10,1,6,0,./stim/images/prob_10_2.png,,You might get a window seat,undefined,8.7278,probably
0.68,aisleangry,You'll probably get an aisle seat,might,1,10,0.32000000000000006,6,0,./stim/images/prob_10_3.png,,You might get an aisle seat,undefined,8.7278,probably
0,aisleangry,You'll probably get an aisle seat,might,1,50,1,6,0,./stim/images/prob_50_5.png,,You might get an aisle seat,undefined,8.7278,probably
0,aisleangry,You'll probably get an aisle seat,might,1,90,1,6,0,./stim/images/prob_90_1.png,,You might get an aisle seat,undefined,8.7278,probably
0.26,window_angry,You'll probably get a window seat,might,1,50,0.74,6,0,./stim/images/prob_50_2.png,,You might get a window seat,undefined,8.7278,probably
0.15000000000000013,window_angry,You'll probably get a window seat,might,1,50,0.85,6,0,./stim/images/prob_50_3.png,,You might get a window seat,undefined,8.7278,probably
0,window_angry,You'll probably get a window seat,might,1,40,1,6,0,./stim/images/prob_40_4.png,,You might get a window seat,undefined,8.7278,probably
0,window_angry,You'll probably get a window seat,might,1,0,0,6,1,./stim/images/prob_0_5.png,,You might get a window seat,undefined,8.7278,probably
0,aisleangry,You'll probably get an aisle seat,might,1,75,1,6,0,./stim/images/prob_75_4.png,,You might get an aisle seat,undefined,8.7278,probably
1,window_angry,You'll probably get a window seat,might,1,100,0,6,0,./stim/images/prob_100_2.png,,You might get a window seat,undefined,8.7278,probably
0.30000000000000004,window_angry,You'll probably get a window seat,might,1,75,0.7,6,0,./stim/images/prob_75_1.png,,You might get a window seat,undefined,8.7278,probably
0,window_angry,You'll probably get a window seat,might,1,10,1,6,0,./stim/images/prob_10_3.png,,You might get a window seat,undefined,8.7278,probably
1,aisleangry,You'll probably get an aisle seat,might,1,0,0,6,0,./stim/images/prob_0_2.png,,You might get an aisle seat,undefined,8.7278,probably
0.61,aisleangry,You'll probably get an aisle seat,might,1,10,0.3899999999999999,6,0,./stim/images/prob_10_1.png,,You might get an aisle seat,undefined,8.7278,probably
0,window_angry,You'll probably get a window seat,might,1,0,0,6,1,./stim/images/prob_0_3.png,,You might get a window seat,undefined,8.7278,probably
0,aisleangry,You'll probably get an aisle seat,might,1,60,1,6,0,./stim/images/prob_60_4.png,,You might get an aisle seat,undefined,8.7278,probably
0.48,aisleangry,You'll probably get an aisle seat,might,1,25,0.52,6,0,./stim/images/prob_25_5.png,,You might get an aisle seat,undefined,8.7278,probably
0.18999999999999995,window_angry,You'll probably get a window seat,might,1,25,0.81,6,0,./stim/images/prob_25_2.png,,You might get a window seat,undefined,8.7278,probably
0.7,window_angry,You'll probably get a window seat,might,1,90,0.30000000000000016,6,0,./stim/images/prob_90_5.png,,You might get a window seat,undefined,8.7278,probably
0.5399999999999999,aisleangry,You'll probably get an aisle seat,might,1,25,0.46,6,0,./stim/images/prob_25_1.png,,You might get an aisle seat,undefined,8.7278,probably
0.39,window_angry,You'll probably get a window seat,might,1,75,0.61,6,0,./stim/images/prob_75_5.png,,You might get a window seat,undefined,8.7278,probably
0.33999999999999997,window_angry,You'll probably get a window seat,might,1,60,0.66,6,0,./stim/images/prob_60_5.png,,You might get a window seat,undefined,8.7278,probably
0.30000000000000016,aisleangry,You'll probably get an aisle seat,might,1,60,0.7,6,0,./stim/images/prob_60_5.png,,You might get an aisle seat,undefined,8.7278,probably
0.46999999999999986,aisleangry,You'll probably get an aisle seat,might,1,50,0.53,6,0,./stim/images/prob_50_5.png,,You might get an aisle seat,undefined,8.7278,probably
0,aisleangry,You'll probably get an aisle seat,might,1,100,0,6,1,./stim/images/prob_100_4.png,,You might get an aisle seat,undefined,8.7278,probably
0,aisleangry,You'll probably get an aisle seat,might,1,90,1,6,0,./stim/images/prob_90_5.png,,You might get an aisle seat,undefined,8.7278,probably
0.53,aisleangry,You'll probably get an aisle seat,might,1,40,0.47,6,0,./stim/images/prob_40_4.png,,You might get an aisle seat,undefined,8.7278,probably
0,window_angry,You'll probably get a window seat,might,1,40,1,6,0,./stim/images/prob_40_1.png,,You might get a window seat,undefined,8.7278,probably
0.5099999999999999,aisleangry,You'll probably get an aisle seat,might,1,40,0.49,6,0,./stim/images/prob_40_5.png,,You might get an aisle seat,undefined,8.7278,probably
1,window_angry,You'll probably get a window seat,might,1,100,0,6,0,./stim/images/prob_100_3.png,,You might get a window seat,undefined,8.7278,probably
1,aisleangry,You'll probably get an aisle seat,might,1,0,0,6,0,./stim/images/prob_0_3.png,,You might get an aisle seat,undefined,8.7278,probably
1,window_angry,You'll probably get a window seat,might,1,90,0,6,0,./stim/images/prob_90_3.png,,You might get a window seat,undefined,8.7278,probably
0,aisleangry,You'll probably get an aisle seat,might,1,75,1,6,0,./stim/images/prob_75_2.png,,You might get an aisle seat,undefined,8.7278,probably
0,aisleangry,You'll probably get an aisle seat,might,1,100,0,6,1,./stim/images/prob_100_2.png,,You might get an aisle seat,undefined,8.7278,probably
0,test,,,,,1,7,,,angry,,undefined,8.032016666666667,
0.27,aisleangry,You'll probably get an aisle seat,might,0,25,0.73,7,0,./stim/images/prob_25_5.png,,You might get an aisle seat,undefined,8.032016666666667,probably
0,window_angry,You'll probably get a window seat,might,0,0,0,7,1,./stim/images/prob_0_2.png,,You might get a window seat,undefined,8.032016666666667,probably
0.2,aisleangry,You'll probably get an aisle seat,might,0,40,0.8,7,0,./stim/images/prob_40_5.png,,You might get an aisle seat,undefined,8.032016666666667,probably
0,window_angry,You'll probably get a window seat,might,0,25,1,7,0,./stim/images/prob_25_4.png,,You might get a window seat,undefined,8.032016666666667,probably
0.41,window_angry,You'll probably get a window seat,might,0,75,0.5900000000000001,7,0,./stim/images/prob_75_3.png,,You might get a window seat,undefined,8.032016666666667,probably
0,window_angry,You'll probably get a window seat,might,0,10,0.26,7,0.74,./stim/images/prob_10_3.png,,You might get a window seat,undefined,8.032016666666667,probably
0.22,aisleangry,You'll probably get an aisle seat,might,0,50,0.78,7,0,./stim/images/prob_50_2.png,,You might get an aisle seat,undefined,8.032016666666667,probably
0,window_angry,You'll probably get a window seat,might,0,40,1,7,0,./stim/images/prob_40_3.png,,You might get a window seat,undefined,8.032016666666667,probably
0.55,aisleangry,You'll probably get an aisle seat,might,0,10,0.44999999999999996,7,0,./stim/images/prob_10_5.png,,You might get an aisle seat,undefined,8.032016666666667,probably
0.43,window_angry,You'll probably get a window seat,might,0,75,0.57,7,0,./stim/images/prob_75_5.png,,You might get a window seat,undefined,8.032016666666667,probably
0.11,window_angry,You'll probably get a window seat,might,0,50,0.89,7,0,./stim/images/prob_50_4.png,,You might get a window seat,undefined,8.032016666666667,probably
0,window_angry,You'll probably get a window seat,might,0,40,1,7,0,./stim/images/prob_40_4.png,,You might get a window seat,undefined,8.032016666666667,probably
0.86,aisleangry,You'll probably get an aisle seat,might,0,0,0.14000000000000012,7,0,./stim/images/prob_0_1.png,,You might get an aisle seat,undefined,8.032016666666667,probably
0,aisleangry,You'll probably get an aisle seat,might,0,60,1,7,0,./stim/images/prob_60_2.png,,You might get an aisle seat,undefined,8.032016666666667,probably
0.54,aisleangry,You'll probably get an aisle seat,might,0,10,0.45999999999999996,7,0,./stim/images/prob_10_4.png,,You might get an aisle seat,undefined,8.032016666666667,probably
0,aisleangry,You'll probably get an aisle seat,might,0,100,0,7,1,./stim/images/prob_100_3.png,,You might get an aisle seat,undefined,8.032016666666667,probably
0,aisleangry,You'll probably get an aisle seat,might,0,100,0,7,1,./stim/images/prob_100_3.png,,You might get an aisle seat,undefined,8.032016666666667,probably
0.35,aisleangry,You'll probably get an aisle seat,might,0,25,0.65,7,0,./stim/images/prob_25_2.png,,You might get an aisle seat,undefined,8.032016666666667,probably
0.8,window_angry,You'll probably get a window seat,might,0,100,0.2,7,0,./stim/images/prob_100_3.png,,You might get a window seat,undefined,8.032016666666667,probably
0.82,window_angry,You'll probably get a window seat,might,0,100,0.18000000000000016,7,0,./stim/images/prob_100_1.png,,You might get a window seat,undefined,8.032016666666667,probably
0.32,window_angry,You'll probably get a window seat,might,0,60,0.68,7,0,./stim/images/prob_60_3.png,,You might get a window seat,undefined,8.032016666666667,probably
0,window_angry,You'll probably get a window seat,might,0,25,1,7,0,./stim/images/prob_25_4.png,,You might get a window seat,undefined,8.032016666666667,probably
0,aisleangry,You'll probably get an aisle seat,might,0,90,1,7,0,./stim/images/prob_90_2.png,,You might get an aisle seat,undefined,8.032016666666667,probably
0,aisleangry,You'll probably get an aisle seat,might,0,75,1,7,0,./stim/images/prob_75_4.png,,You might get an aisle seat,undefined,8.032016666666667,probably
0,aisleangry,You'll probably get an aisle seat,might,0,50,1,7,0,./stim/images/prob_50_4.png,,You might get an aisle seat,undefined,8.032016666666667,probably
0.24,window_angry,You'll probably get a window seat,might,0,60,0.7599999999999999,7,0,./stim/images/prob_60_5.png,,You might get a window seat,undefined,8.032016666666667,probably
0,window_angry,You'll probably get a window seat,might,0,10,0.64,7,0.36,./stim/images/prob_10_2.png,,You might get a window seat,undefined,8.032016666666667,probably
0,aisleangry,You'll probably get an aisle seat,might,0,75,0.83,7,0.16999999999999993,./stim/images/prob_75_4.png,,You might get an aisle seat,undefined,8.032016666666667,probably
0,window_angry,You'll probably get a window seat,might,0,0,0,7,1,./stim/images/prob_0_1.png,,You might get a window seat,undefined,8.032016666666667,probably
0,aisleangry,You'll probably get an aisle seat,might,0,90,0.69,7,0.3,./stim/images/prob_90_4.png,,You might get an aisle seat,undefined,8.032016666666667,probably
0.24,window_angry,You'll probably get a window seat,might,0,50,0.76,7,0,./stim/images/prob_50_4.png,,You might get a window seat,undefined,8.032016666666667,probably
1,aisleangry,You'll probably get an aisle seat,might,0,0,0,7,0,./stim/images/prob_0_4.png,,You might get an aisle seat,undefined,8.032016666666667,probably
0.36,aisleangry,You'll probably get an aisle seat,might,0,40,0.64,7,0,./stim/images/prob_40_5.png,,You might get an aisle seat,undefined,8.032016666666667,probably
0.85,window_angry,You'll probably get a window seat,might,0,90,0.1499999999999999,7,0,./stim/images/prob_90_1.png,,You might get a window seat,undefined,8.032016666666667,probably
0,aisleangry,You'll probably get an aisle seat,might,0,60,1,7,0,./stim/images/prob_60_1.png,,You might get an aisle seat,undefined,8.032016666666667,probably
0.82,window_angry,You'll probably get a window seat,might,0,90,0.18000000000000016,7,0,./stim/images/prob_90_1.png,,You might get a window seat,undefined,8.032016666666667,probably
0.21,test,,,,,0.52,8,,,angry,,undefined,12.332216666666667,
0.37,window_angry,You'll probably get a window seat,might,1,0,0.43,8,0.19999999999999996,./stim/images/prob_0_4.png,,You might get a window seat,undefined,12.332216666666667,probably
0.31000000000000016,aisleangry,You'll probably get an aisle seat,might,1,75,0.44,8,0.2499999999999999,./stim/images/prob_75_2.png,,You might get an aisle seat,undefined,12.332216666666667,probably
0.2699999999999999,window_angry,You'll probably get a window seat,might,1,60,0.43000000000000016,8,0.3,./stim/images/prob_60_2.png,,You might get a window seat,undefined,12.332216666666667,probably
0.3599999999999999,window_angry,You'll probably get a window seat,might,1,40,0.48,8,0.16000000000000014,./stim/images/prob_40_2.png,,You might get a window seat,undefined,12.332216666666667,probably
0.24,window_angry,You'll probably get a window seat,might,1,75,0.39,8,0.37,./stim/images/prob_75_3.png,,You might get a window seat,undefined,12.332216666666667,probably
0.39,aisleangry,You'll probably get an aisle seat,might,1,25,0.38,8,0.22999999999999998,./stim/images/prob_25_5.png,,You might get an aisle seat,undefined,12.332216666666667,probably
0.33,aisleangry,You'll probably get an aisle seat,might,1,90,0.42,8,0.25,./stim/images/prob_90_2.png,,You might get an aisle seat,undefined,12.332216666666667,probably
0.38,window_angry,You'll probably get a window seat,might,1,50,0.37,8,0.2500000000000001,./stim/images/prob_50_3.png,,You might get a window seat,undefined,12.332216666666667,probably
0.38,aisleangry,You'll probably get an aisle seat,might,1,25,0.29,8,0.32999999999999996,./stim/images/prob_25_5.png,,You might get an aisle seat,undefined,12.332216666666667,probably
0.42,window_angry,You'll probably get a window seat,might,1,25,0.39,8,0.19000000000000006,./stim/images/prob_25_3.png,,You might get a window seat,undefined,12.332216666666667,probably
0.38,window_angry,You'll probably get a window seat,might,1,40,0.39,8,0.22999999999999987,./stim/images/prob_40_1.png,,You might get a window seat,undefined,12.332216666666667,probably
0.36,window_angry,You'll probably get a window seat,might,1,10,0.4,8,0.23999999999999988,./stim/images/prob_10_1.png,,You might get a window seat,undefined,12.332216666666667,probably
0.3799999999999999,window_angry,You'll probably get a window seat,might,1,50,0.34,8,0.28,./stim/images/prob_50_2.png,,You might get a window seat,undefined,12.332216666666667,probably
0.47,aisleangry,You'll probably get an aisle seat,might,1,50,0.37,8,0.15999999999999992,./stim/images/prob_50_4.png,,You might get an aisle seat,undefined,12.332216666666667,probably
0.42,window_angry,You'll probably get a window seat,might,1,90,0.28,8,0.29999999999999993,./stim/images/prob_90_4.png,,You might get a window seat,undefined,12.332216666666667,probably
0.35,window_angry,You'll probably get a window seat,might,1,75,0.42,8,0.22999999999999998,./stim/images/prob_75_1.png,,You might get a window seat,undefined,12.332216666666667,probably
0.3899999999999999,aisleangry,You'll probably get an aisle seat,might,1,60,0.29,8,0.32,./stim/images/prob_60_3.png,,You might get an aisle seat,undefined,12.332216666666667,probably
0.44,aisleangry,You'll probably get an aisle seat,might,1,0,0.36,8,0.19999999999999996,./stim/images/prob_0_2.png,,You might get an aisle seat,undefined,12.332216666666667,probably
0.31,aisleangry,You'll probably get an aisle seat,might,1,50,0.3899999999999999,8,0.3,./stim/images/prob_50_2.png,,You might get an aisle seat,undefined,12.332216666666667,probably
0.29,aisleangry,You'll probably get an aisle seat,might,1,10,0.34,8,0.3700000000000001,./stim/images/prob_10_3.png,,You might get an aisle seat,undefined,12.332216666666667,probably
0.37,aisleangry,You'll probably get an aisle seat,might,1,100,0.54,8,0.09000000000000008,./stim/images/prob_100_4.png,,You might get an aisle seat,undefined,12.332216666666667,probably
0.39,window_angry,You'll probably get a window seat,might,1,0,0.28,8,0.32999999999999985,./stim/images/prob_0_1.png,,You might get a window seat,undefined,12.332216666666667,probably
0.32,window_angry,You'll probably get a window seat,might,1,100,0.41000000000000025,8,0.2699999999999999,./stim/images/prob_100_2.png,,You might get a window seat,undefined,12.332216666666667,probably
0.21999999999999986,window_angry,You'll probably get a window seat,might,1,10,0.39,8,0.39,./stim/images/prob_10_1.png,,You might get a window seat,undefined,12.332216666666667,probably
0.33,aisleangry,You'll probably get an aisle seat,might,1,90,0.48,8,0.19000000000000006,./stim/images/prob_90_3.png,,You might get an aisle seat,undefined,12.332216666666667,probably
0.33,aisleangry,You'll probably get an aisle seat,might,1,75,0.37,8,0.30000000000000004,./stim/images/prob_75_2.png,,You might get an aisle seat,undefined,12.332216666666667,probably
0.38,aisleangry,You'll probably get an aisle seat,might,1,10,0.33,8,0.29000000000000004,./stim/images/prob_10_3.png,,You might get an aisle seat,undefined,12.332216666666667,probably
0.4,window_angry,You'll probably get a window seat,might,1,60,0.33,8,0.27,./stim/images/prob_60_5.png,,You might get a window seat,undefined,12.332216666666667,probably
0.51,window_angry,You'll probably get a window seat,might,1,25,0.42,8,0.07000000000000006,./stim/images/prob_25_1.png,,You might get a window seat,undefined,12.332216666666667,probably
0.38,aisleangry,You'll probably get an aisle seat,might,1,40,0.31,8,0.31000000000000016,./stim/images/prob_40_2.png,,You might get an aisle seat,undefined,12.332216666666667,probably
0.37,aisleangry,You'll probably get an aisle seat,might,1,40,0.3,8,0.33000000000000007,./stim/images/prob_40_4.png,,You might get an aisle seat,undefined,12.332216666666667,probably
0.3699999999999999,aisleangry,You'll probably get an aisle seat,might,1,60,0.3500000000000002,8,0.2799999999999998,./stim/images/prob_60_2.png,,You might get an aisle seat,undefined,12.332216666666667,probably
0.3,window_angry,You'll probably get a window seat,might,1,100,0.49,8,0.20999999999999996,./stim/images/prob_100_2.png,,You might get a window seat,undefined,12.332216666666667,probably
0.4,aisleangry,You'll probably get an aisle seat,might,1,0,0.51,8,0.08999999999999997,./stim/images/prob_0_5.png,,You might get an aisle seat,undefined,12.332216666666667,probably
0.3699999999999999,window_angry,You'll probably get a window seat,might,1,90,0.3,8,0.33000000000000007,./stim/images/prob_90_3.png,,You might get a window seat,undefined,12.332216666666667,probably
0.23,aisleangry,You'll probably get an aisle seat,might,1,100,0.49,8,0.28,./stim/images/prob_100_4.png,,You might get an aisle seat,undefined,12.332216666666667,probably
0.1,test,,,,,0.7799999999999999,9,,,angry,,undefined,9.780633333333334,
0.52,aisleangry,You'll probably get an aisle seat,might,0,50,0.48,9,0,./stim/images/prob_50_3.png,,You might get an aisle seat,undefined,9.780633333333334,probably
1,window_angry,You'll probably get a window seat,might,0,100,0,9,0,./stim/images/prob_100_4.png,,You might get a window seat,undefined,9.780633333333334,probably
0.27,window_angry,You'll probably get a window seat,might,0,50,0.73,9,0,./stim/images/prob_50_4.png,,You might get a window seat,undefined,9.780633333333334,probably
0.71,aisleangry,You'll probably get an aisle seat,might,0,10,0.29000000000000004,9,0,./stim/images/prob_10_4.png,,You might get an aisle seat,undefined,9.780633333333334,probably
0.34,aisleangry,You'll probably get an aisle seat,might,0,60,0.66,9,0,./stim/images/prob_60_2.png,,You might get an aisle seat,undefined,9.780633333333334,probably
0.33,aisleangry,You'll probably get an aisle seat,might,0,60,0.6699999999999999,9,0,./stim/images/prob_60_3.png,,You might get an aisle seat,undefined,9.780633333333334,probably
0.36,window_angry,You'll probably get a window seat,might,0,60,0.6400000000000001,9,0,./stim/images/prob_60_1.png,,You might get a window seat,undefined,9.780633333333334,probably
0.78,window_angry,You'll probably get a window seat,might,0,100,0.21999999999999986,9,0,./stim/images/prob_100_2.png,,You might get a window seat,undefined,9.780633333333334,probably
0.22,aisleangry,You'll probably get an aisle seat,might,0,75,0.7799999999999999,9,0,./stim/images/prob_75_2.png,,You might get an aisle seat,undefined,9.780633333333334,probably
0.54,aisleangry,You'll probably get an aisle seat,might,0,25,0.45999999999999996,9,0,./stim/images/prob_25_3.png,,You might get an aisle seat,undefined,9.780633333333334,probably
0.56,window_angry,You'll probably get a window seat,might,0,75,0.44000000000000006,9,0,./stim/images/prob_75_3.png,,You might get a window seat,undefined,9.780633333333334,probably
0.38,aisleangry,You'll probably get an aisle seat,might,0,50,0.6200000000000001,9,0,./stim/images/prob_50_2.png,,You might get an aisle seat,undefined,9.780633333333334,probably
0.57,aisleangry,You'll probably get an aisle seat,might,0,40,0.43000000000000005,9,0,./stim/images/prob_40_1.png,,You might get an aisle seat,undefined,9.780633333333334,probably
