workerid,rating1,reverse_sent_order,rating2,percent_window,image,rating_other,type,sentence1,modal2,modal1,condition,Answer.condition,sentence2,Answer.time_in_minutes
4,0.28,1,0.21,60,./stim/images/prob_60_5.png,0.51,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.040583333333334
4,0.31,1,0.64,10,./stim/images/prob_10_5.png,0.050000000000000044,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.040583333333334
4,0,1,0.39,40,./stim/images/prob_40_3.png,0.6099999999999999,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.040583333333334
4,0,1,0,100,./stim/images/prob_100_3.png,1,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.040583333333334
4,0.09,1,0.37,60,./stim/images/prob_60_5.png,0.54,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.040583333333334
4,0,1,0.7699999999999999,75,./stim/images/prob_75_1.png,0.23,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.040583333333334
4,0.67,1,0.26,50,./stim/images/prob_50_2.png,0.07000000000000006,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.040583333333334
4,0,1,0.33,40,./stim/images/prob_40_3.png,0.6699999999999999,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.040583333333334
4,0,1,0.54,60,./stim/images/prob_60_4.png,0.45999999999999996,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.040583333333334
5,0,,1,,,,test,,,,angry,undefined,,18.448216666666667
5,0,0,0.19,50,./stim/images/prob_50_1.png,0.8099999999999999,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,18.448216666666667
5,0.03,0,0.41999999999999993,40,./stim/images/prob_40_1.png,0.55,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,18.448216666666667
5,1,0,0,0,./stim/images/prob_0_1.png,0,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,18.448216666666667
5,0.24,0,0.76,50,./stim/images/prob_50_5.png,0,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,18.448216666666667
5,0,0,0,0,./stim/images/prob_0_1.png,1,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,18.448216666666667
5,1,0,0,100,./stim/images/prob_100_4.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,18.448216666666667
5,0,0,0.64,40,./stim/images/prob_40_1.png,0.36,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,18.448216666666667
5,0,0,0.46,60,./stim/images/prob_60_3.png,0.54,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,18.448216666666667
5,0,0,0.28,25,./stim/images/prob_25_4.png,0.72,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,18.448216666666667
5,0,0,0.12,75,./stim/images/prob_75_4.png,0.8800000000000001,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,18.448216666666667
5,0,0,0,100,./stim/images/prob_100_3.png,1,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,18.448216666666667
5,0,0,0.32,40,./stim/images/prob_40_4.png,0.68,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,18.448216666666667
5,1,0,0,0,./stim/images/prob_0_4.png,0,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,18.448216666666667
5,0,0,0.39,50,./stim/images/prob_50_2.png,0.6100000000000001,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,18.448216666666667
5,0,0,0.44,60,./stim/images/prob_60_1.png,0.5599999999999999,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,18.448216666666667
5,0,0,0,100,./stim/images/prob_100_2.png,1,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,18.448216666666667
5,0,0,0.42,50,./stim/images/prob_50_5.png,0.58,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,18.448216666666667
5,0,0,0.6,25,./stim/images/prob_25_3.png,0.4,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,18.448216666666667
5,0,0,0.77,10,./stim/images/prob_10_4.png,0.2300000000000001,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,18.448216666666667
5,0,0,0.95,90,./stim/images/prob_90_5.png,0.04999999999999993,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,18.448216666666667
5,0,0,0.27,25,./stim/images/prob_25_4.png,0.73,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,18.448216666666667
5,0.99,0,0.01000000000000012,100,./stim/images/prob_100_3.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,18.448216666666667
5,0,0,0.1,10,./stim/images/prob_10_1.png,0.8999999999999999,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,18.448216666666667
5,0,0,0.53,60,./stim/images/prob_60_2.png,0.47,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,18.448216666666667
5,0,0,0.05,90,./stim/images/prob_90_1.png,0.95,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,18.448216666666667
5,0,0,0.23,75,./stim/images/prob_75_2.png,0.7699999999999999,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,18.448216666666667
5,0,0,0.05,10,./stim/images/prob_10_2.png,0.95,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,18.448216666666667
5,0,0,0.06,90,./stim/images/prob_90_1.png,0.94,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,18.448216666666667
5,0.58,0,0.42000000000000015,75,./stim/images/prob_75_4.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,18.448216666666667
5,0,0,0.48,40,./stim/images/prob_40_3.png,0.5200000000000001,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,18.448216666666667
5,0.07,0,0.43,75,./stim/images/prob_75_1.png,0.5,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,18.448216666666667
5,0.29,0,0.49,90,./stim/images/prob_90_4.png,0.21999999999999997,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,18.448216666666667
5,0,0,0.1,10,./stim/images/prob_10_5.png,0.8999999999999999,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,18.448216666666667
5,0,0,0.1,25,./stim/images/prob_25_4.png,0.8999999999999999,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,18.448216666666667
5,0,0,0,0,./stim/images/prob_0_4.png,1,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,18.448216666666667
5,0.16,0,0.83,60,./stim/images/prob_60_3.png,0.010000000000000009,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,18.448216666666667
6,0.08,,0.76,,,,test,,,,angry,undefined,,16.784016666666666
6,0,1,0,100,./stim/images/prob_100_4.png,1,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,16.784016666666666
6,0,1,0.04,10,./stim/images/prob_10_2.png,0.96,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,16.784016666666666
6,0,1,0.07,10,./stim/images/prob_10_1.png,0.9299999999999999,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,16.784016666666666
6,0.81,1,0.18999999999999995,90,./stim/images/prob_90_2.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,16.784016666666666
6,0,1,0.06,90,./stim/images/prob_90_4.png,0.94,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,16.784016666666666
6,0,1,0,0,./stim/images/prob_0_1.png,1,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,16.784016666666666
6,0.13,1,0.37,40,./stim/images/prob_40_3.png,0.5,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,16.784016666666666
6,0,1,0.07,90,./stim/images/prob_90_1.png,0.9299999999999999,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,16.784016666666666
6,0.7,1,0.2,10,./stim/images/prob_10_2.png,0.10000000000000009,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,16.784016666666666
6,0.76,1,0.18,10,./stim/images/prob_10_3.png,0.06000000000000005,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,16.784016666666666
6,0.1,1,0.45999999999999996,40,./stim/images/prob_40_3.png,0.44000000000000006,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,16.784016666666666
6,0.51,1,0.24,25,./stim/images/prob_25_5.png,0.2499999999999999,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,16.784016666666666
6,0.3,1,0.46,50,./stim/images/prob_50_1.png,0.24,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,16.784016666666666
6,0.31,1,0.49,50,./stim/images/prob_50_4.png,0.19999999999999996,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,16.784016666666666
6,0.26,1,0.44,50,./stim/images/prob_50_5.png,0.30000000000000004,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,16.784016666666666
6,0.23,1,0.46,50,./stim/images/prob_50_5.png,0.30999999999999983,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,16.784016666666666
6,1,1,0,0,./stim/images/prob_0_1.png,0,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,16.784016666666666
6,0.59,1,0.26,25,./stim/images/prob_25_1.png,0.15000000000000013,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,16.784016666666666
6,0.2,1,0.44,60,./stim/images/prob_60_3.png,0.3599999999999999,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,16.784016666666666
6,0.69,1,0.16,75,./stim/images/prob_75_5.png,0.15000000000000013,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,16.784016666666666
6,0,1,0,0,./stim/images/prob_0_2.png,1,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,16.784016666666666
6,0.37,1,0.43,40,./stim/images/prob_40_4.png,0.20000000000000007,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,16.784016666666666
6,0.3699999999999999,1,0.39,60,./stim/images/prob_60_4.png,0.24,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,16.784016666666666
6,0.3,1,0.46,40,./stim/images/prob_40_5.png,0.24,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,16.784016666666666
6,0.14,1,0.31,25,./stim/images/prob_25_4.png,0.55,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,16.784016666666666
6,0.7699999999999999,1,0.17,90,./stim/images/prob_90_5.png,0.06,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,16.784016666666666
6,1,1,0,100,./stim/images/prob_100_4.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,16.784016666666666
6,0.11,1,0.35,75,./stim/images/prob_75_3.png,0.5399999999999999,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,16.784016666666666
6,0.24,1,0.45,60,./stim/images/prob_60_2.png,0.31000000000000005,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,16.784016666666666
6,0.08,1,0.25,75,./stim/images/prob_75_4.png,0.67,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,16.784016666666666
6,0,1,0,100,./stim/images/prob_100_5.png,1,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,16.784016666666666
6,1,1,0,100,./stim/images/prob_100_4.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,16.784016666666666
6,0.68,1,0.2,75,./stim/images/prob_75_1.png,0.11999999999999988,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,16.784016666666666
6,0.17,1,0.43,60,./stim/images/prob_60_3.png,0.3999999999999999,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,16.784016666666666
6,0.06,1,0.27,25,./stim/images/prob_25_4.png,0.6699999999999999,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,16.784016666666666
6,1,1,0,0,./stim/images/prob_0_5.png,0,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,16.784016666666666
7,0,,0.6300000000000001,,,,test,,,,angry,undefined,,13.542833333333334
7,0,0,0.27000000000000013,10,./stim/images/prob_10_5.png,0.73,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,13.542833333333334
7,0.09,0,0.58,50,./stim/images/prob_50_4.png,0.33000000000000007,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,13.542833333333334
7,0.66,0,2.220446049250313e-16,100,./stim/images/prob_100_1.png,0.33999999999999986,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,13.542833333333334
7,0.07,0,0.6299999999999999,40,./stim/images/prob_40_4.png,0.3,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,13.542833333333334
7,0,0,0,0,./stim/images/prob_0_5.png,1,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,13.542833333333334
7,0.87,0,0.08,10,./stim/images/prob_10_3.png,0.050000000000000155,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,13.542833333333334
7,0.44999999999999996,0,0.1,0,./stim/images/prob_0_5.png,0.45,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,13.542833333333334
7,0,0,0.69,25,./stim/images/prob_25_4.png,0.31000000000000005,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,13.542833333333334
7,0.73,0,0.25,75,./stim/images/prob_75_1.png,0.020000000000000018,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,13.542833333333334
7,0,0,0.81,50,./stim/images/prob_50_5.png,0.18999999999999995,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,13.542833333333334
7,0,0,0.48,50,./stim/images/prob_50_4.png,0.5199999999999999,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,13.542833333333334
7,0,0,0.7599999999999999,25,./stim/images/prob_25_2.png,0.24,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,13.542833333333334
7,0,0,0.75,60,./stim/images/prob_60_4.png,0.25,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,13.542833333333334
7,0.98,0,0.02,10,./stim/images/prob_10_4.png,0,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,13.542833333333334
7,0.15999999999999992,0,0.63,25,./stim/images/prob_25_2.png,0.21,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,13.542833333333334
7,0,0,0.36,75,./stim/images/prob_75_5.png,0.6400000000000001,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,13.542833333333334
7,0,0,0,100,./stim/images/prob_100_2.png,1,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,13.542833333333334
7,0,0,0,0,./stim/images/prob_0_1.png,1,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,13.542833333333334
7,0,0,0.55,90,./stim/images/prob_90_2.png,0.45000000000000007,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,13.542833333333334
7,0,0,0.62,75,./stim/images/prob_75_4.png,0.38,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,13.542833333333334
7,0.06,0,0.75,60,./stim/images/prob_60_4.png,0.18999999999999995,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,13.542833333333334
7,0,0,0.85,60,./stim/images/prob_60_4.png,0.1499999999999999,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,13.542833333333334
7,0.03,0,0.73,50,./stim/images/prob_50_1.png,0.24,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,13.542833333333334
7,0.06,0,0.63,40,./stim/images/prob_40_2.png,0.31000000000000005,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,13.542833333333334
7,0.05,0,0.76,40,./stim/images/prob_40_4.png,0.18999999999999995,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,13.542833333333334
7,0.12,0,0.81,75,./stim/images/prob_75_4.png,0.06999999999999984,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,13.542833333333334
7,1,0,0,100,./stim/images/prob_100_4.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,13.542833333333334
7,0.61,0,0.39,90,./stim/images/prob_90_3.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,13.542833333333334
7,0.09,0,0.83,40,./stim/images/prob_40_3.png,0.08000000000000007,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,13.542833333333334
7,1.1102230246251565e-16,0,0.43999999999999984,10,./stim/images/prob_10_3.png,0.56,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,13.542833333333334
7,1,0,0,0,./stim/images/prob_0_1.png,0,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,13.542833333333334
7,0.07,0,0.87,25,./stim/images/prob_25_1.png,0.06000000000000005,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,13.542833333333334
7,0,0,0,100,./stim/images/prob_100_5.png,1,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,13.542833333333334
7,0.13,0,0.87,90,./stim/images/prob_90_1.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,13.542833333333334
7,0,0,0.28,90,./stim/images/prob_90_3.png,0.72,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,13.542833333333334
7,0,0,0.87,60,./stim/images/prob_60_1.png,0.13000000000000012,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,13.542833333333334
8,1.1102230246251565e-16,,0.5899999999999999,,,,test,,,,angry,undefined,,14.807933333333333
8,0,0,0.22999999999999998,50,./stim/images/prob_50_1.png,0.77,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.807933333333333
8,0,0,0.18000000000000005,25,./stim/images/prob_25_4.png,0.82,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.807933333333333
8,0,0,0.30999999999999994,90,./stim/images/prob_90_2.png,0.69,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.807933333333333
8,0,0,0.3400000000000001,100,./stim/images/prob_100_4.png,0.66,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.807933333333333
8,0,0,0.25,40,./stim/images/prob_40_2.png,0.75,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.807933333333333
8,0,0,0.25,0,./stim/images/prob_0_2.png,0.7499999999999999,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.807933333333333
8,0,0,0.16,60,./stim/images/prob_60_3.png,0.8400000000000001,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.807933333333333
8,0,0,0.24,25,./stim/images/prob_25_3.png,0.76,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.807933333333333
8,0,0,0.23,75,./stim/images/prob_75_5.png,0.77,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.807933333333333
8,0,0,0.22,0,./stim/images/prob_0_3.png,0.78,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.807933333333333
8,0,0,0.2,100,./stim/images/prob_100_3.png,0.7999999999999999,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.807933333333333
8,0,0,0.19,10,./stim/images/prob_10_1.png,0.81,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.807933333333333
8,0,0,0.26,100,./stim/images/prob_100_3.png,0.74,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.807933333333333
8,0,0,0.21,50,./stim/images/prob_50_1.png,0.7899999999999999,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.807933333333333
8,0,0,0.14,75,./stim/images/prob_75_2.png,0.8599999999999999,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.807933333333333
8,0,0,0.2,25,./stim/images/prob_25_5.png,0.8,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.807933333333333
8,0,0,0.19,40,./stim/images/prob_40_5.png,0.81,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.807933333333333
8,0,0,0.19,40,./stim/images/prob_40_3.png,0.81,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.807933333333333
8,0,0,0.16,0,./stim/images/prob_0_4.png,0.84,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.807933333333333
8,0,0,0.09,75,./stim/images/prob_75_5.png,0.9099999999999999,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.807933333333333
8,0,0,0.14,90,./stim/images/prob_90_2.png,0.86,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.807933333333333
8,0,0,0.16,60,./stim/images/prob_60_5.png,0.84,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.807933333333333
8,0,0,0.14,60,./stim/images/prob_60_2.png,0.86,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.807933333333333
8,0,0,0.46,0,./stim/images/prob_0_4.png,0.54,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.807933333333333
8,0,0,0.24,10,./stim/images/prob_10_3.png,0.76,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.807933333333333
8,0,0,0,100,./stim/images/prob_100_2.png,1,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.807933333333333
8,0,0,0.21,50,./stim/images/prob_50_4.png,0.79,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.807933333333333
8,0,0,0.14,50,./stim/images/prob_50_4.png,0.8599999999999999,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.807933333333333
8,0,0,0.19,40,./stim/images/prob_40_4.png,0.81,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.807933333333333
8,0,0,0.15,10,./stim/images/prob_10_3.png,0.85,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.807933333333333
8,0,0,0.13,75,./stim/images/prob_75_2.png,0.8700000000000001,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.807933333333333
8,0,0,0.1,10,./stim/images/prob_10_2.png,0.8999999999999999,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.807933333333333
8,0,0,0.1,90,./stim/images/prob_90_2.png,0.8999999999999999,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.807933333333333
8,0,0,0.13,25,./stim/images/prob_25_3.png,0.8699999999999999,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.807933333333333
8,0,0,0.11,90,./stim/images/prob_90_5.png,0.8899999999999999,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.807933333333333
8,0,0,0.12,60,./stim/images/prob_60_1.png,0.8800000000000001,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.807933333333333
9,0.060000000000000164,,0.94,,,,test,,,,angry,undefined,,14.20625
9,0.88,1,0.11999999999999988,100,./stim/images/prob_100_3.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.20625
9,0,1,1,50,./stim/images/prob_50_3.png,0,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.20625
9,0.91,1,0.09000000000000008,100,./stim/images/prob_100_3.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.20625
9,0.86,1,0.14000000000000012,0,./stim/images/prob_0_5.png,0,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.20625
9,0,1,0,0,./stim/images/prob_0_2.png,1,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.20625
9,0,1,1,75,./stim/images/prob_75_2.png,0,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.20625
9,0,1,1,40,./stim/images/prob_40_3.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.20625
9,0.01000000000000012,1,0.99,60,./stim/images/prob_60_1.png,0,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.20625
9,0.28,1,0.71,60,./stim/images/prob_60_3.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.20625
9,0,1,0.45,90,./stim/images/prob_90_4.png,0.5499999999999999,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.20625
9,0,1,0.61,75,./stim/images/prob_75_5.png,0.3899999999999999,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.20625
9,0.92,1,0.07999999999999985,10,./stim/images/prob_10_1.png,0,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.20625
9,0,1,0.13,10,./stim/images/prob_10_1.png,0.8699999999999999,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.20625
9,0,1,0.31,25,./stim/images/prob_25_1.png,0.69,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.20625
9,0.6199999999999999,1,0.38,90,./stim/images/prob_90_5.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.20625
9,0,1,0.98,40,./stim/images/prob_40_1.png,0.02000000000000013,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.20625
9,0,1,1,60,./stim/images/prob_60_4.png,0,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.20625
9,0,1,0.18,25,./stim/images/prob_25_1.png,0.8200000000000001,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.20625
9,0.42,1,0.58,25,./stim/images/prob_25_4.png,0,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.20625
9,0,1,0,0,./stim/images/prob_0_4.png,1,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.20625
9,0.87,1,0.13000000000000012,90,./stim/images/prob_90_4.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.20625
9,0.83,1,0.17000000000000015,75,./stim/images/prob_75_3.png,0,window_angry,You'll probably get a window seat,might,probably,,undefined,You might get a window seat,14.20625
9,0,1,1,50,./stim/images/prob_50_4.png,0,aisleangry,You'll probably get an aisle seat,might,probably,,undefined,You might get an aisle seat,14.20625
