modal,percentage_blue,cond,rating_pred,run
other,25,might-probably,0.15777397510533422,7
might,30,might-probably,0.7087903577349268,7
probably,30,might-probably,0.17344532109782995,7
other,30,might-probably,0.11776432116724324,7
might,35,might-probably,0.7156587608226054,7
probably,35,might-probably,0.19457111984310266,7
other,35,might-probably,0.08977011933429198,7
might,40,might-probably,0.7097405284064562,7
probably,40,might-probably,0.21931989082394585,7
other,40,might-probably,0.07093958076959792,7
might,45,might-probably,0.6927896933049591,7
probably,45,might-probably,0.24818855953115446,7
other,45,might-probably,0.05902174716388633,7
might,50,might-probably,0.6663660425829198,7
probably,50,might-probably,0.28161868453004524,7
other,50,might-probably,0.0520152728870348,7
might,55,might-probably,0.6318035236679476,7
probably,55,might-probably,0.3199861640786785,7
other,55,might-probably,0.04821031225337383,7
might,60,might-probably,0.5901244046826706,7
probably,60,might-probably,0.363587008343897,7
other,60,might-probably,0.04628858697343229,7
might,65,might-probably,0.5420136309936677,7
probably,65,might-probably,0.4126213788423784,7
other,65,might-probably,0.04536499016395385,7
might,70,might-probably,0.4878726366558308,7
probably,70,might-probably,0.4671777061073594,7
other,70,might-probably,0.04494965723680993,7
might,75,might-probably,0.4279241860711933,7
probably,75,might-probably,0.5272115762710943,7
other,75,might-probably,0.04486423765771232,7
might,80,might-probably,0.3623451654889527,7
probably,80,might-probably,0.5924792650014078,7
other,80,might-probably,0.04517556950963946,7
might,85,might-probably,0.29147126610739105,7
probably,85,might-probably,0.6622942988976964,7
other,85,might-probably,0.046234434994912484,7
might,90,might-probably,0.21628300130589392,7
probably,90,might-probably,0.7346567013034822,7
other,90,might-probably,0.04906029739062389,7
might,95,might-probably,0.13994727957635938,7
probably,95,might-probably,0.8022059443100151,7
other,95,might-probably,0.0578467761136254,7
might,100,might-probably,0.051291775969570026,7
probably,100,might-probably,0.3589917605633063,7
other,100,might-probably,0.5897164634671237,7
might,0,might-probably,0.024777146666666663,8
probably,0,might-probably,0.024777146666666663,8
other,0,might-probably,0.9504457066666666,8
might,5,might-probably,0.19366322827236793,8
probably,5,might-probably,0.06331367452568767,8
other,5,might-probably,0.7430230972019443,8
might,10,might-probably,0.4361779441863872,8
probably,10,might-probably,0.100308710856114,8
other,10,might-probably,0.46351334495749874,8
might,15,might-probably,0.5774999236478661,8
probably,15,might-probably,0.11938170119972398,8
other,15,might-probably,0.3031183751524099,8
might,20,might-probably,0.6511886347774631,8
probably,20,might-probably,0.13315126680314865,8
other,20,might-probably,0.2156600984193881,8
might,25,might-probably,0.6914931656321854,8
probably,25,might-probably,0.14781977792379497,8
other,25,might-probably,0.16068705644401943,8
might,30,might-probably,0.712367850975829,8
probably,30,might-probably,0.16551486659942846,8
other,30,might-probably,0.12211728242474253,8
might,35,might-probably,0.7186487862928018,8
probably,35,might-probably,0.18709869619763814,8
other,35,might-probably,0.09425251750956003,8
might,40,might-probably,0.7121584025881758,8
probably,40,might-probably,0.21307507051601157,8
other,40,might-probably,0.07476652689581256,8
might,45,might-probably,0.6941393230535263,8
probably,45,might-probably,0.24382995523939865,8
other,45,might-probably,0.06203072170707499,8
might,50,might-probably,0.6659534459694681,8
probably,50,might-probably,0.27967177702735185,8
other,50,might-probably,0.05437477700317986,8
might,55,might-probably,0.6290456507768664,8
probably,55,might-probably,0.320825767437373,8
other,55,might-probably,0.050128581785760636,8
might,60,might-probably,0.584708575160508,8
probably,60,might-probably,0.3674215196877257,8
other,60,might-probably,0.047869905151766104,8
might,65,might-probably,0.533924580227041,8
probably,65,might-probably,0.41947421278579455,8
other,65,might-probably,0.04660120698716445,8
might,70,might-probably,0.4773690494741173,8
probably,70,might-probably,0.4768612677691241,8
other,70,might-probably,0.045769682756758634,8
might,75,might-probably,0.415531615373564,8
probably,75,might-probably,0.5392922842849506,8
