order,prob_rating,audio,mood,check1,workerid,catch_trial,text,condtion,modal,seat,check2,request,image
0,0.37,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_2.png,64,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_2.png,./stim/text/text-2.png,./stim/images/exposure_75_2.png
1,0.42,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_8.png,64,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_8.png,./stim/text/text-2.png,./stim/images/exposure_75_8.png
1,1,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_2.png,64,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,1,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,64,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.45,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,64,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/images/exposure_60_9.png
1,1,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_8.png,64,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.41,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_9.png,64,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_9.png,./stim/text/text-2.png,./stim/images/exposure_75_9.png
0,0.61,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/exposure_40_8.png,64,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_8.png
0,0.52,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_2.png,64,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_2.png
0,0.56,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_8.png,64,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_8.png
0,0.62,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/exposure_40_9.png,64,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_9.png
0,0.28,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/exposure_40_10.png,65,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_10.png
1,0.81,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/prob_100_1.png,65,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_3.png,./stim/text/text-2.png,./stim/images/exposure_40_3.png
1,0.81,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_3.png,65,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_3.png,./stim/text/text-2.png,./stim/images/exposure_75_3.png
1,0.49,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,65,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_10.png,./stim/text/text-1.png,./stim/images/exposure_60_10.png
0,0.7,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,65,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_3.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.87,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,65,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_10.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.39,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_10.png,65,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_10.png,./stim/text/text-2.png,./stim/images/exposure_75_10.png
1,0,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_90_10.png,65,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_10.png,./stim/text/text-1.png,./stim/images/exposure_25_10.png
1,0.5,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,65,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_3.png,./stim/text/text-1.png,./stim/images/exposure_60_3.png
0,0.26,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_25_3.png,65,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_3.png,./stim/text/text-1.png,./stim/images/exposure_25_3.png
0,0.48,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_6.png,65,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_6.png
1,0.3,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_6.png,65,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_6.png,./stim/text/text-2.png,./stim/images/exposure_75_6.png
1,0.93,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_6.png,65,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.3,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_3.png,66,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_3.png
1,0.71,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_3.png,66,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_3.png,./stim/text/text-2.png,./stim/images/exposure_75_3.png
0,0.53,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_25_8.png,66,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_8.png,./stim/text/text-1.png,./stim/images/exposure_25_8.png
0,0.2,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_75_8.png,66,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_8.png,./stim/text/text-2.png,./stim/images/exposure_75_8.png
0,0.36,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_8.png,66,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_8.png
1,0.38,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/prob_100_1.png,66,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_10.png,./stim/text/text-1.png,./stim/images/exposure_60_10.png
1,0.35,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_10.png,66,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.15,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/prob_100_1.png,66,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_8.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.78,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/prob_100_1.png,66,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_8.png,./stim/text/text-2.png,./stim/images/exposure_40_8.png
0,0.58,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_75_10.png,66,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_10.png,./stim/text/text-2.png,./stim/images/exposure_75_10.png
0,0.29,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/prob_100_1.png,66,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_3.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.52,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_10.png,66,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_10.png
0,0.27,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_25_10.png,66,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_10.png,./stim/text/text-1.png,./stim/images/exposure_25_10.png
1,0.98,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_4.png,67,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.28,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_25_4.png,67,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_4.png,./stim/text/text-1.png,./stim/images/exposure_25_4.png
1,0.28,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_9.png,67,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_9.png,./stim/text/text-2.png,./stim/images/exposure_75_9.png
1,0.57,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/prob_100_1.png,67,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_7.png,./stim/text/text-2.png,./stim/images/exposure_40_7.png
1,0.98,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_7.png,67,1,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.25,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_7.png,67,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_7.png,./stim/text/text-2.png,./stim/images/exposure_75_7.png
0,0.97,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/prob_100_1.png,67,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.63,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_9.png,67,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_9.png
1,0.56,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/prob_100_1.png,67,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_4.png,./stim/text/text-1.png,./stim/images/exposure_60_4.png
1,0.22,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_4.png,67,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_4.png,./stim/text/text-2.png,./stim/images/exposure_75_4.png
1,0.11,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_90_7.png,67,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_7.png,./stim/text/text-1.png,./stim/images/exposure_25_7.png
0,0.66,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_7.png,67,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_7.png
0,0.59,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_4.png,67,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_4.png
1,0.65,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_1.png,68,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.52,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_2.png,68,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_2.png
0,0.35,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_75_2.png,68,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_2.png,./stim/text/text-2.png,./stim/images/exposure_75_2.png
1,0.08,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_4.png,68,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_4.png,./stim/text/text-2.png,./stim/images/exposure_75_4.png
0,0.9,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/prob_100_1.png,68,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_4.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_4.png,68,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_4.png
1,0.23,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_90_4.png,68,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_4.png,./stim/text/text-1.png,./stim/images/exposure_25_4.png
1,0.83,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_2.png,68,1,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.5,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_1.png,68,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_1.png
0,0.4,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_2.png,68,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_2.png
0,0.29,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_75_1.png,68,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_1.png,./stim/text/text-2.png,./stim/images/exposure_75_1.png
0,0.36,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_4.png,68,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_4.png
0,0.3,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_25_2.png,68,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_2.png,./stim/text/text-1.png,./stim/images/exposure_25_2.png
0,0.7,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_6.png,69,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_6.png
0,0.38,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_4.png,69,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_4.png
1,0.32,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_6.png,69,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_6.png,./stim/text/text-2.png,./stim/images/exposure_75_6.png
1,0.73,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/prob_100_1.png,69,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_7.png,./stim/text/text-1.png,./stim/images/exposure_60_7.png
0,0.48,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_25_4.png,69,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_4.png,./stim/text/text-1.png,./stim/images/exposure_25_4.png
0,0.33,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_25_6.png,69,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_6.png,./stim/text/text-1.png,./stim/images/exposure_25_6.png
0,0.44,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_6.png,69,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_6.png
1,0.64,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_7.png,69,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_7.png,./stim/text/text-2.png,./stim/images/exposure_75_7.png
0,0.97,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/prob_100_1.png,69,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_6.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.98,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/prob_100_1.png,69,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_4.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.99,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/prob_100_1.png,69,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_7.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.97,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/prob_100_1.png,69,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_4.png,./stim/text/text-1.png,./stim/images/exposure_60_4.png
0,0.62,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_75_4.png,69,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_4.png,./stim/text/text-2.png,./stim/images/exposure_75_4.png
0,0.71,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_4.png,70,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_4.png
1,0.22,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_10.png,70,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_10.png,./stim/text/text-2.png,./stim/images/exposure_75_10.png
0,0.68,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_9.png,70,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_9.png
1,1,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_10.png,70,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.77,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/prob_100_1.png,70,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_10.png,./stim/text/text-1.png,./stim/images/exposure_60_10.png
1,0.15,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_4.png,70,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_4.png,./stim/text/text-2.png,./stim/images/exposure_75_4.png
1,0.18,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_9.png,70,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_9.png,./stim/text/text-2.png,./stim/images/exposure_75_9.png
0,0.82,./stim/audio/angry_probably2_s2.mp3,pessimist,./stim/images/exposure_40_10.png,70,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_10.png
0,0.11,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_25_10.png,70,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_10.png,./stim/text/text-1.png,./stim/images/exposure_25_10.png
1,1,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_4.png,70,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.11,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_90_9.png,70,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_9.png,./stim/text/text-1.png,./stim/images/exposure_25_9.png
1,0.69,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/prob_100_1.png,70,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/images/exposure_60_9.png
1,1,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_9.png,70,1,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.56,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,71,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_5.png,./stim/text/text-1.png,./stim/images/exposure_60_5.png
0,0.31,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_9.png,71,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_9.png,./stim/text/text-2.png,./stim/images/exposure_75_9.png
1,0.72,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,71,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_7.png,./stim/text/text-1.png,./stim/images/exposure_60_7.png
0,1,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,71,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.27,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_5.png,71,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_5.png,./stim/text/text-2.png,./stim/images/exposure_75_5.png
0,1,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,71,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_5.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.76,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,71,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_9.png,./stim/text/text-1.png,./stim/images/exposure_60_9.png
1,1,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_7.png,71,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.84,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/exposure_40_9.png,71,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_9.png
0,0.86,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/exposure_40_7.png,71,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_7.png
0,0.15,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_7.png,71,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_7.png,./stim/text/text-2.png,./stim/images/exposure_75_7.png
0,0.11,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_25_9.png,71,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_9.png,./stim/text/text-1.png,./stim/images/exposure_25_9.png
1,0.06,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_90_7.png,71,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_7.png,./stim/text/text-1.png,./stim/images/exposure_25_7.png
1,0.72,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,72,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_5.png,./stim/text/text-1.png,./stim/images/exposure_60_5.png
0,0.8,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,72,1,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.98,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/exposure_60_4.png,72,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_4.png
0,0.49,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/exposure_40_4.png,72,0,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/prob_100_1.png,./stim/text/text-2.png,./stim/images/exposure_40_4.png
0,0.6,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_75_5.png,72,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_5.png,./stim/text/text-2.png,./stim/images/exposure_75_5.png
1,0.31,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_4.png,72,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_4.png,./stim/text/text-2.png,./stim/images/exposure_75_4.png
0,0.38,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_25_2.png,72,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_2.png,./stim/text/text-1.png,./stim/images/exposure_25_2.png
1,0.69,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/exposure_60_4.png,72,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.93,./stim/audio/angry_bare_s1.mp3,pessimist,./stim/images/prob_100_1.png,72,0,You'll get one.,6,bare,a window seat (red),./stim/images/exposure_60_5.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
1,0.8,./stim/audio/angry_probably2_s1.mp3,pessimist,./stim/images/prob_100_1.png,72,1,You'll probably get one.,6,probably,an aisle seat (blue),./stim/images/exposure_40_2.png,./stim/text/text-2.png,./stim/images/exposure_40_2.png
1,0.73,./stim/audio/angry_probably1_s1.mp3,pessimist,./stim/images/prob_100_1.png,72,1,You'll probably get one.,6,probably,a window seat (red),./stim/images/exposure_60_2.png,./stim/text/text-1.png,./stim/images/exposure_60_2.png
1,0.49,./stim/audio/angry_might1_s1.mp3,pessimist,./stim/images/exposure_90_4.png,72,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_25_4.png,./stim/text/text-1.png,./stim/images/exposure_25_4.png
1,0.31,./stim/audio/angry_might2_s1.mp3,pessimist,./stim/images/exposure_10_2.png,72,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_2.png,./stim/text/text-2.png,./stim/images/exposure_75_2.png
1,0.63,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_10_3.png,73,1,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_75_3.png,./stim/text/text-2.png,./stim/images/exposure_75_3.png
0,0.4,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_25_3.png,73,1,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_3.png,./stim/text/text-1.png,./stim/images/exposure_25_3.png
1,1,./stim/audio/angry_bare_s2.mp3,pessimist,./stim/images/exposure_60_8.png,73,0,You'll get one.,6,bare,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/prob_100_1.png
0,0.85,./stim/audio/angry_probably1_s2.mp3,pessimist,./stim/images/exposure_60_7.png,73,0,You'll probably get one.,6,probably,a window seat (red),./stim/images/prob_100_1.png,./stim/text/text-1.png,./stim/images/exposure_60_7.png
0,0.26,./stim/audio/angry_might1_s2.mp3,pessimist,./stim/images/exposure_25_7.png,73,0,You might get one.,6,might,a window seat (red),./stim/images/exposure_90_7.png,./stim/text/text-1.png,./stim/images/exposure_25_7.png
0,0.28,./stim/audio/angry_might2_s2.mp3,pessimist,./stim/images/exposure_75_8.png,73,0,You might get one.,6,might,an aisle seat (blue),./stim/images/exposure_10_8.png,./stim/text/text-2.png,./stim/images/exposure_75_8.png
